ALP2 - CWSP - BOQ,,,,,,,,,,,1,,,2,,,3,,,4,,,5,,,6,,
,,,,,,BASE COST,,100%,SUBMISSION,, HENG JHOE ,,, MULTIAMPLE ,,, ARTISAN ,,, POWERSHOT ,,, YEO PLUMBER ,,, ECO WEEFA ,,
ITEM,,DESCRIPTION,,UNIT,QTY,RATE ,AMOUNT ,,RATE ,AMOUNT ,RATE ,AMOUNT ,REMARK,RATE ,AMOUNT ,REMARK,RATE ,AMOUNT ,REMARK,RATE ,AMOUNT ,REMARK,RATE ,AMOUNT ,REMARK,RATE ,AMOUNT ,REMARK
02.05.07.09,,"• DetaiL G
Toilet 9, 10 and Changing Room 3 & 4 ~ First Mezzanine ",,Lot,1,, -   ,100%, -   , -   ," 12,300.00 "," 12,300.00 ",," 3,600.00 "," 3,600.00 ",," 1,700.00 "," 1,700.00 ",," 11,010.00 "," 11,010.00 ",,, -   ,," 6,000.00 "," 6,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.07.10,,"• Detail H
Toilet 11 ~ First Mezzanine 
Male and female toilets",,Lot,1,, -   ,100%, -   , -   ," 12,500.00 "," 12,500.00 ",," 15,300.00 "," 15,300.00 ",," 3,700.00 "," 3,700.00 ",," 8,180.00 "," 8,180.00 ",,, -   ,," 11,000.00 "," 11,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SECOND FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.07.11,,"• Detail B
Toilet 12 ~ Second Floor 
Driver toilets.",,Lot,1,, -   ,100%, -   , -   ," 9,600.00 "," 9,600.00 ",," 3,600.00 "," 3,600.00 ",," 1,700.00 "," 1,700.00 ",," 5,020.00 "," 5,020.00 ",,, -   ,," 5,000.00 "," 5,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.07.12,,"• DetaiL G
Toilet 13, 14 and Changing Room 5 & 6 ~ Second Mezzanine ",,Lot,1,, -   ,100%, -   , -   ," 12,300.00 "," 12,300.00 ",," 3,600.00 "," 3,600.00 ",," 1,700.00 "," 1,700.00 ",," 11,010.00 "," 11,010.00 ",,, -   ,," 6,000.00 "," 6,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.07.10,,"• Detail H
Toilet 15 ~ Second Mezzanine 
Male and female toilets",,Lot,1,, -   ,100%, -   , -   ," 12,500.00 "," 12,500.00 ",," 15,300.00 "," 15,300.00 ",," 3,700.00 "," 3,700.00 ",," 8,180.00 "," 8,180.00 ",,, -   ,," 11,000.00 "," 11,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROOF FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.07.13,," Water tapping points.
• Ext tap point : 5 nos",,Lot,1,, -   ,100%, -   , -   , 360.00 , 360.00 ,," 2,250.00 "," 2,250.00 ",," 9,000.00 "," 9,000.00 ",," 1,820.00 "," 1,820.00 ",,, -   ,," 1,000.00 "," 1,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08,,"TO INSTALL PPR PN16 pipe tapping from dropper to all service outlets c/w support, fittings, valves, digital water meter, stopcock, bracket, hacking, plastering and all necessary accessories.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GROUND FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.01,,"• Detail A
Toilet 1 ~ Ground Floor 
Driver toilets.",,Lot,1,, -   ,100%, -   , -   ," 2,500.00 "," 2,500.00 ",," 1,800.00 "," 1,800.00 ",, 600.00 , 600.00 ,,, -   , INCLUDED ,, -   ,," 3,000.00 "," 3,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.02,,"• DetaiL B
Toilet 2 ~ Ground Floor 
Driver toilets.",,Lot,1,, -   ,100%, -   , -   ," 3,200.00 "," 3,200.00 ",," 2,400.00 "," 2,400.00 ",, 800.00 , 800.00 ,,, -   , INCLUDED ,, -   ,," 5,000.00 "," 5,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.03,,"• Detail C
Toilet 3 ~ Ground Floor 
Male and female toilets, handicapped toilet & janitor.",,Lot,1,, -   ,100%, -   , -   ," 8,900.00 "," 8,900.00 ",," 8,100.00 "," 8,100.00 ",," 3,600.00 "," 3,600.00 ",,, -   , INCLUDED ,, -   ,," 13,000.00 "," 13,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.04,,"• Detail D
Kitchen & Canteen ~ Ground Floor",,Lot,1,, -   ,100%, -   , -   ," 1,400.00 "," 1,400.00 ",, 600.00 , 600.00 ,, 600.00 , 600.00 ,,, -   , INCLUDED ,, -   ,," 1,100.00 "," 1,100.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.05,,"• Detail E
Guardhouse Toilet 1 & 2 ~ Ground Floor",,Lot,1,, -   ,100%, -   , -   ," 2,700.00 "," 2,700.00 ",," 3,600.00 "," 3,600.00 ",, 600.00 , 600.00 ,,, -   , INCLUDED ,, -   ,," 1,500.00 "," 1,500.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.06,,"• Detail F
Toilet 4, external access toilets & janitor ~ Ground  Mezzanine",,Lot,1,, -   ,100%, -   , -   ," 7,600.00 "," 7,600.00 ",," 9,900.00 "," 9,900.00 ",," 2,100.00 "," 2,100.00 ",,, -   , INCLUDED ,, -   ,," 10,540.00 "," 10,540.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.07,,"• Detail G
Toilet 5 & 6 and Changing Room 1 & 2 ~ Ground  Mezzanine",,Lot,1,, -   ,100%, -   , -   ," 6,900.00 "," 6,900.00 ",," 2,400.00 "," 2,400.00 ",," 1,200.00 "," 1,200.00 ",,, -   , INCLUDED ,, -   ,," 6,000.00 "," 6,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.08,,"• Detail H
Toilet 7 "" Ground  Mezzanine
Ground  Mezzanine",,Lot,1,, -   ,100%, -   , -   ," 6,900.00 "," 6,900.00 ",," 6,600.00 "," 6,600.00 ",," 2,500.00 "," 2,500.00 ",,, -   , INCLUDED ,, -   ,," 11,000.00 "," 11,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FIRST FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.09,,"• Detail B
Toilet 8 ~ First Floor 
Driver toilets.",,Lot,1,, -   ,100%, -   , -   ," 3,200.00 "," 3,200.00 ",," 2,400.00 "," 2,400.00 ",," 1,200.00 "," 1,200.00 ",,, -   , INCLUDED ,, -   ,," 5,000.00 "," 5,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.10,,"• DetaiL G
Toilet 9, 10 and Changing Room 3 & 4 ~ First Mezzanine ",,Lot,1,, -   ,100%, -   , -   ," 6,600.00 "," 6,600.00 ",," 2,400.00 "," 2,400.00 ",," 1,200.00 "," 1,200.00 ",,, -   , INCLUDED ,, -   ,," 6,000.00 "," 6,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.11,,"• Detail H
Toilet 11 ~ First Mezzanine 
Male and female toilets",,Lot,1,, -   ,100%, -   , -   ," 6,900.00 "," 6,900.00 ",," 10,200.00 "," 10,200.00 ",," 2,500.00 "," 2,500.00 ",,, -   , INCLUDED ,, -   ,," 11,000.00 "," 11,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SECOND FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.12,,"• Detail B
Toilet 12 ~ Second Floor 
Driver toilets.",,Lot,1,, -   ,100%, -   , -   ," 3,200.00 "," 3,200.00 ",," 2,400.00 "," 2,400.00 ",," 1,200.00 "," 1,200.00 ",,, -   , INCLUDED ,, -   ,," 5,000.00 "," 5,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.13,,"• DetaiL G
Toilet 13, 14 and Changing Room 5 & 6 ~ Second Mezzanine ",,Lot,1,, -   ,100%, -   , -   ," 6,900.00 "," 6,900.00 ",," 2,400.00 "," 2,400.00 ",," 1,200.00 "," 1,200.00 ",,, -   , INCLUDED ,, -   ,," 6,000.00 "," 6,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.08.14,,"• Detail H
Toilet 15 ~ Second Mezzanine 
Male and female toilets",,Lot,1,, -   ,100%, -   , -   ," 6,900.00 "," 6,900.00 ",," 10,200.00 "," 10,200.00 ",," 2,500.00 "," 2,500.00 ",,, -   , INCLUDED ,, -   ,," 11,000.00 "," 11,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROOF FLOOR,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.07.15,," Water tapping points.
• Ext tap point : 5 nos",,Lot,1,, -   ,100%, -   , -   , 700.00 , 700.00 ,," 1,500.00 "," 1,500.00 ",," 6,000.00 "," 6,000.00 ",,, -   , INCLUDED ,, -   ,," 1,000.00 "," 1,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.09,,"IRRIGATION SYSTEM

To supply and install underground distribution pipe 75mm & 60mm (OD) dia. PN12.5 HDPE pipe tapping from dropper to all irrigation points c/w lockable garden bib taps at ground floor and road level. 
• Ext tap point : 30 nos",,Lot,1,, -   ,100%, -   , -   ," 95,940.00 "," 95,940.00 ",," 37,500.00 "," 37,500.00 ",," 55,000.00 "," 55,000.00 ",," 46,935.00 "," 46,935.00 ",,, -   ,," 84,430.00 "," 84,430.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.06.00,,"TESTING, COMMISSIONING AND ACCEPTANCE",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.06.01,,"The contractor are to assure that all systems and components of a services are installed, tested, operated, and maintained according to the operational requirements of the contract.",,Lot,1,, -   ,100%, -   , -   ," 3,000.00 "," 3,000.00 ",,, -   , INCLUDED ," 5,000.00 "," 5,000.00 ",," 25,000.00 "," 25,000.00 ",,, -   ,," 16,000.00 "," 16,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total 02.00.00 To Be Carried Forward To Summary of Tender Prices,,,,, -   ,,, -   ,," 1,847,855.00 ",,," 1,174,480.00 ",,," 1,179,150.00 ",,," 1,515,735.00 ",,, -   ,,," 2,247,590.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.00.00,,SANITARY PLUMBING SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.00,,"UNDERGROUND PIPEWORK

TO SUPPLY AND DELIVER UPVC brown pipe for the connection in between inspection chamber to inspection chamber, gully trap to inspection chamber, floor trap to gully trap and grease interceptor to inspection chamber complete with fittings at Ground Floor. 
All pipe work to be laid below ground beam (estimated beam depth is 800mm from FFL).",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.01,,"IC-SQ-01  to IC-SQ-02
•  Est. pipe length: 25M",,Lot,1,, -   ,100%, -   , -   ," 2,100.00 "," 2,100.00 ",," 7,500.00 "," 7,500.00 ",, 900.00 , 900.00 ,," 2,750.00 "," 2,750.00 ",,, -   ,," 1,000.00 "," 1,000.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.02,,"2 nos gully trap to IC-SQ-01 
•  Est. pipe length: 4M",,Lot,1,, -   ,100%, -   , -   , 250.00 , 250.00 ,, 840.00 , 840.00 ,, 150.00 , 150.00 ,, 320.00 , 320.00 ,,, -   ,, 160.00 , 160.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.03,,"IC-SQ-02 to IC-SQ-03
•  Est. pipe length: 34M",,Lot,1,, -   ,100%, -   , -   ," 3,380.00 "," 3,380.00 ",," 10,200.00 "," 10,200.00 ",," 1,150.00 "," 1,150.00 ",," 4,420.00 "," 4,420.00 ",,, -   ,," 1,360.00 "," 1,360.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.04,,"IC-SQ-03 to IC-SQ-04
•  Est. pipe length: 39M",,Lot,1,, -   ,100%, -   , -   ," 3,220.00 "," 3,220.00 ",," 11,700.00 "," 11,700.00 ",," 1,300.00 "," 1,300.00 ",,, -   , BY SEWERAGE ,, -   ,," 1,560.00 "," 1,560.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.05,,"2 no gully trap to IC-SQ-04
•  Est. pipe length: 12M",,Lot,1,, -   ,100%, -   , -   , 650.00 , 650.00 ,," 2,520.00 "," 2,520.00 ",, 400.00 , 400.00 ,, 960.00 , 960.00 ,,, -   ,, 480.00 , 480.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.06,,"IC-SQ-04 to IC-SQ-05  
•  Est. pipe length: 7M",,Lot,1,, -   ,100%, -   , -   , 610.00 , 610.00 ,," 2,100.00 "," 2,100.00 ",, 240.00 , 240.00 ,, 770.00 , 770.00 , IC-SQ-05 to IC-SQ-04 ,, -   ,, 280.00 , 280.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.07,,"IC-SQ-05 to IC-SQ-06 
•  Est. pipe length: 39M",,Lot,1,, -   ,100%, -   , -   ," 3,220.00 "," 3,220.00 ",," 11,700.00 "," 11,700.00 ",," 1,300.00 "," 1,300.00 ",,, -   , N/A ,, -   ,," 1,560.00 "," 1,560.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.08,,"1 no gully trap to IC-SQ-06
•  Est. pipe length: 6M",,Lot,1,, -   ,100%, -   , -   , 350.00 , 350.00 ,," 1,260.00 "," 1,260.00 ",, 210.00 , 210.00 ,, 480.00 , 480.00 ,,, -   ,, 240.00 , 240.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.09,,"IC-SQ-06 to IC-SQ-07 
•  Est. pipe length: 3M",,Lot,1,, -   ,100%, -   , -   , 290.00 , 290.00 ,, 900.00 , 900.00 ,, 120.00 , 120.00 ,, 390.00 , 390.00 , IC-SQ-07 to IC-SQ-06 ,, -   ,, 120.00 , 120.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.10,,"2 nos gully trap to IC-SQ-07  
•  Est. pipe length: 3.6M",,Lot,1,, -   ,100%, -   , -   , 230.00 , 230.00 ,, 756.00 , 756.00 ,, 135.00 , 135.00 ,, 288.00 , 288.00 ,,, -   ,, 144.00 , 144.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.11,,"IC-SQ-07 to IC-SQ-08 
•  Est. pipe length: 7M",,Lot,1,, -   ,100%, -   , -   , 610.00 , 610.00 ,," 2,100.00 "," 2,100.00 ",, 240.00 , 240.00 ,, 770.00 , 770.00 , IC-SQ-08 to IC-SQ-07 ,, -   ,, 280.00 , 280.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.12,,"2 nos gully trap to IC-SQ-08  
•  Est. pipe length: 4M",,Lot,1,, -   ,100%, -   , -   , 250.00 , 250.00 ,, 840.00 , 840.00 ,, 150.00 , 150.00 ,, 320.00 , 320.00 ,,, -   ,, 160.00 , 160.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.13,,"IC-SQ-08 to IC-SQ-09 
•  Est. pipe length: 37M",,Lot,1,, -   ,100%, -   , -   ," 3,060.00 "," 3,060.00 ",," 11,100.00 "," 11,100.00 ",," 1,250.00 "," 1,250.00 ",,, -   , N/A ,, -   ,," 1,480.00 "," 1,480.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.14,,"IC-SQ-09 to IC-SQ-10 
•  Est. pipe length: 35M",,Lot,1,, -   ,100%, -   , -   ," 2,900.00 "," 2,900.00 ",," 10,500.00 "," 10,500.00 ",," 1,170.00 "," 1,170.00 ",," 4,550.00 "," 4,550.00 ", IC-SQ-10 to IC-SQ-09 ,, -   ,," 1,400.00 "," 1,400.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.15,,"IC-SQ-10 to IC-SQ-11 
•  Est. pipe length: 43M",,Lot,1,, -   ,100%, -   , -   ," 3,540.00 "," 3,540.00 ",," 12,900.00 "," 12,900.00 ",," 1,450.00 "," 1,450.00 ",," 3,900.00 "," 3,900.00 ", IC-SQ-11 to IC-SQ-10 ,, -   ,," 1,720.00 "," 1,720.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.16,,"2 nos gully trap to IC-SQ-11  
•  Est. pipe length: 0.2M",,Lot,1,, -   ,100%, -   , -   , 100.00 , 100.00 ,, 42.00 , 42.00 ,, 20.00 , 20.00 ,, 65.00 , 65.00 , IC-SQ-10 ,, -   ,, 8.00 , 8.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.17,,"IC-SQ-11 to IC-SQ-12 
•  Est. pipe length: 30",,Lot,1,, -   ,100%, -   , -   ," 2,500.00 "," 2,500.00 ",," 9,000.00 "," 9,000.00 ",," 1,000.00 "," 1,000.00 ",," 3,900.00 "," 3,900.00 ", IC-SQ-12 to IC-SQ-11 ,, -   ,," 1,200.00 "," 1,200.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.18,,"IC-SQ-12 to IC-SQ-13 
•  Est. pipe length: 30",,Lot,1,, -   ,100%, -   , -   ," 2,500.00 "," 2,500.00 ",," 9,000.00 "," 9,000.00 ",," 3,350.00 "," 3,350.00 ",,, -   , N/A ,, -   ,," 1,200.00 "," 1,200.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.19,,"2 nos gully trap to IC-SQ-13 
•  Est. pipe length: 0.2M",,Lot,1,, -   ,100%, -   , -   , 100.00 , 100.00 ,, 42.00 , 42.00 ,, 20.00 , 20.00 ,, 65.00 , 65.00 , IC-SQ-10 ,, -   ,, 8.00 , 8.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.00,,"UNDERGROUND PIPEWORK

TO INSTALL UPVC brown pipe for connection from gully trap to inspection chamber, inspection chamber to inspection chamber complete with excavation, backfiling with sand, compaction, thrust blocks, supports, fittings and all necessary accessories and work as shown in tender drawing. All pipe work to be laid below ground beam (estimated beam depth is 800mm from FFL).",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.01,,"IC-SQ-01  to IC-SQ-02
•  Est. pipe length: 25M",,Lot,1,, -   ,100%, -   , -   ," 5,100.00 "," 5,100.00 ",," 5,000.00 "," 5,000.00 ",," 2,100.00 "," 2,100.00 ",,, -   , INCLUDED ,, -   ,," 3,750.00 "," 3,750.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.02,,"2 nos gully trap to IC-SQ-01 
•  Est. pipe length: 4M",,Lot,1,, -   ,100%, -   , -   , 850.00 , 850.00 ,, 560.00 , 560.00 ,, 400.00 , 400.00 ,,, -   , INCLUDED ,, -   ,, 600.00 , 600.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.03,,"IC-SQ-02 to IC-SQ-03
•  Est. pipe length: 34M",,Lot,1,, -   ,100%, -   , -   ," 8,300.00 "," 8,300.00 ",," 6,800.00 "," 6,800.00 ",," 2,700.00 "," 2,700.00 ",,, -   , INCLUDED ,, -   ,," 5,100.00 "," 5,100.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.04,,"IC-SQ-03 to IC-SQ-04
•  Est. pipe length: 39M",,Lot,1,, -   ,100%, -   , -   ," 7,900.00 "," 7,900.00 ",," 7,800.00 "," 7,800.00 ",," 3,100.00 "," 3,100.00 ",,, -   , BY SEWERAGE ,, -   ,," 5,850.00 "," 5,850.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.05,,"2 no gully trap to IC-SQ-04
•  Est. pipe length: 12M",,Lot,1,, -   ,100%, -   , -   ," 2,500.00 "," 2,500.00 ",," 1,680.00 "," 1,680.00 ",, 950.00 , 950.00 ,,, -   , INCLUDED ,, -   ,," 1,800.00 "," 1,800.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.06,,"IC-SQ-04 to IC-SQ-05  
•  Est. pipe length: 7M",,Lot,1,, -   ,100%, -   , -   ," 1,500.00 "," 1,500.00 ",," 1,400.00 "," 1,400.00 ",, 600.00 , 600.00 ,,, -   ," INCLUDED,
IC-SQ-05 to IC-SQ-04 ",, -   ,," 1,050.00 "," 1,050.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.07,,"IC-SQ-05 to IC-SQ-06 
•  Est. pipe length: 39M",,Lot,1,, -   ,100%, -   , -   ," 7,900.00 "," 7,900.00 ",," 7,800.00 "," 7,800.00 ",," 3,100.00 "," 3,100.00 ",,, -   , N/A ,, -   ,," 5,850.00 "," 5,850.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.08,,"1 no gully trap to IC-SQ-06
•  Est. pipe length: 6M",,Lot,1,, -   ,100%, -   , -   ," 1,300.00 "," 1,300.00 ",, 840.00 , 840.00 ,, 500.00 , 500.00 ,,, -   , INCLUDED ,, -   ,, 900.00 , 900.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.09,,"IC-SQ-06 to IC-SQ-07 
•  Est. pipe length: 3M",,Lot,1,, -   ,100%, -   , -   , 680.00 , 680.00 ,, 600.00 , 600.00 ,, 300.00 , 300.00 ,,, -   , INCLUDED ,, -   ,, 450.00 , 450.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.10,,"2 nos gully trap to IC-SQ-07  
•  Est. pipe length: 3.6M",,Lot,1,, -   ,100%, -   , -   , 770.00 , 770.00 ,, 504.00 , 504.00 ,, 330.00 , 330.00 ,,, -   , INCLUDED ,, -   ,, 540.00 , 540.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.11,,"IC-SQ-07 to IC-SQ-08 
•  Est. pipe length: 7M",,Lot,1,, -   ,100%, -   , -   ," 1,570.00 "," 1,570.00 ",," 1,400.00 "," 1,400.00 ",, 600.00 , 600.00 ,,, -   , INCLUDED ,, -   ,," 1,050.00 "," 1,050.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.12,,"2 nos gully trap to IC-SQ-08  
•  Est. pipe length: 4M",,Lot,1,, -   ,100%, -   , -   , 850.00 , 850.00 ,, 560.00 , 560.00 ,, 400.00 , 400.00 ,,, -   , INCLUDED ,, -   ,, 600.00 , 600.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.13,,"IC-SQ-08 to IC-SQ-09 
•  Est. pipe length: 37M",,Lot,1,, -   ,100%, -   , -   ," 7,870.00 "," 7,870.00 ",," 7,400.00 "," 7,400.00 ",," 3,000.00 "," 3,000.00 ",,, -   , N/A ,, -   ,," 5,550.00 "," 5,550.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.14,,"IC-SQ-09 to IC-SQ-10 
•  Est. pipe length: 35M",,Lot,1,, -   ,100%, -   , -   ," 7,870.00 "," 7,870.00 ",," 7,000.00 "," 7,000.00 ",," 2,800.00 "," 2,800.00 ",,, -   , INCLUDED ,, -   ,," 5,250.00 "," 5,250.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.15,,"IC-SQ-10 to IC-SQ-11 
•  Est. pipe length: 43M",,Lot,1,, -   ,100%, -   , -   ," 9,990.00 "," 9,990.00 ",," 8,600.00 "," 8,600.00 ",," 3,400.00 "," 3,400.00 ",,, -   , INCLUDED ,, -   ,," 6,450.00 "," 6,450.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.16,,"2 nos gully trap to IC-SQ-11  
•  Est. pipe length: 0.2M",,Lot,1,, -   ,100%, -   , -   , 150.00 , 150.00 ,, 28.00 , 28.00 ,, 50.00 , 50.00 ,,, -   , INCLUDED ,, -   ,, 30.00 , 30.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.17,,"IC-SQ-11 to IC-SQ-12 
•  Est. pipe length: 30",,Lot,1,, -   ,100%, -   , -   ," 14,500.00 "," 14,500.00 ",," 6,000.00 "," 6,000.00 ",," 2,400.00 "," 2,400.00 ",,, -   , INCLUDED ,, -   ,," 4,500.00 "," 4,500.00 ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.18,,"IC-SQ-12 to IC-SQ-13 
•  Est. pipe length: 30 (MULTIAMPLE)",,Lot,1,,,,,,,,," 6,000.00 "," 6,000.00 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.02.19,,"2 nos gully trap to IC-SQ-13 
•  Est. pipe length: 0.2M",,Lot,1,, -   ,100%, -   , -   , 150.00 , 150.00 ,, 28.00 , 28.00 ,, 50.00 , 50.00 ,,, -   , INCLUDED ,, -   ,, 30.00 , 30.00 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.03.00,,"TO SUPPLY AND INSTALL brick type inspection chamber c/w excavation, backfilling, cement, MEDIUM/HEAVY duty manhole cover, supports, fittings and all necessary accessories.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.03.01,,IC-SQ-01   (D = 0.55m),,Lot,1,, -   ,100%, -   , -   ," 6,800.00 "," 6,800.00 ",," 2,100.00 "," 2,100.00 ", D = 0.60m , 800.00 , 800.00 ,," 1,545.00 "," 1,545.00 ",,, -   ,," 1,625.00 "," 1,625.00 ",
03.03.02,,IC-SQ-02   (D = 0.72m),,Lot,1,, -   ,100%, -   , -   ," 6,800.00 "," 6,800.00 ",," 2,695.00 "," 2,695.00 ", D = 0.77m , 900.00 , 900.00 ,," 1,655.00 "," 1,655.00 ",,, -   ,," 1,880.00 "," 1,880.00 ",
03.03.03,,IC-SQ-03  (D = 0.99m),,Lot,1,, -   ,100%, -   , -   ," 6,800.00 "," 6,800.00 ",," 3,640.00 "," 3,640.00 ", D = 1.04m ," 1,000.00 "," 1,000.00 ",," 1,830.00 "," 1,830.00 ",,, -   ,," 2,285.00 "," 2,285.00 ",
03.03.04,,IC-SQ-04   (D = 1.25m),,Lot,1,, -   ,100%, -   , -   ," 6,900.00 "," 6,900.00 ",," 2,275.00 "," 2,275.00 ", D = 0.65m ," 1,300.00 "," 1,300.00 ",," 1,575.00 "," 1,575.00 ",,, -   ,," 2,675.00 "," 2,675.00 ",
03.03.05,,IC-SQ-05   (D = 1.30m),,Lot,1,, -   ,100%, -   , -   ," 6,900.00 "," 6,900.00 ",," 2,100.00 "," 2,100.00 ", D = 0.60m ," 1,450.00 "," 1,450.00 ",," 1,545.00 "," 1,545.00 ",,, -   ,," 2,750.00 "," 2,750.00 ",
03.03.06,,IC-SQ-06   (D = 1.56m),,Lot,1,, -   ,100%, -   , -   ," 7,200.00 "," 7,200.00 ",," 2,380.00 "," 2,380.00 ", D = 0.68m ," 1,700.00 "," 1,700.00 ",," 1,595.00 "," 1,595.00 ",,, -   ,," 3,140.00 "," 3,140.00 ",
03.03.07,,IC-SQ-07   (D = 1.58m),,Lot,1,, -   ,100%, -   , -   ," 7,200.00 "," 7,200.00 ",," 2,275.00 "," 2,275.00 ", D = 0.65m ," 1,700.00 "," 1,700.00 ",," 1,575.00 "," 1,575.00 ",,, -   ,," 3,170.00 "," 3,170.00 ",
